,equal,bracket_r,comment,grid,quat_mark,word_from,point,comma,word_select,word_union,star,word_where,word_or,line,percent,point_comma,dollar,plus,at,Label
329,4,5,0,0,3,2,2,1,2,0,0,2,0,0,0,0,0,0,0,1
330,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
332,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,1
333,2,0,1,1,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,1
334,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
335,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
336,2,4,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
337,3,5,0,0,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1
338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
341,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
343,1,0,1,0,3,1,1,1,2,1,1,1,0,0,0,0,1,1,2,1
344,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1
345,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
346,2,0,1,0,3,1,1,1,2,1,1,1,1,0,0,0,0,0,2,1
347,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
348,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
349,2,2,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
350,3,5,0,0,3,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1
351,2,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,1
352,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1
353,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
354,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
355,2,0,1,1,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
356,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
357,2,0,1,0,0,2,0,1,2,1,1,2,0,2,0,0,1,0,0,1
358,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
360,2,0,1,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,1
361,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363,1,0,1,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,2,1
364,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
365,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,0,1,0,0,1
366,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,2,0,1,0,3,2,0,1,2,1,1,2,0,2,0,0,1,1,0,1
369,2,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,2,0,1
370,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
371,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
372,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
373,1,1,1,1,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1
374,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,1,0,1,1
375,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1
376,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
378,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
379,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,2,1
380,2,1,1,0,0,2,0,1,2,1,1,2,0,0,0,0,1,0,0,1
381,1,1,1,0,0,1,0,1,2,1,2,1,0,0,0,0,0,0,2,1
382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
383,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
384,1,0,1,0,3,1,0,1,2,1,1,1,1,0,0,0,2,1,2,1
385,2,0,1,0,0,2,0,1,2,1,1,2,0,0,0,0,1,1,0,1
386,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
387,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
389,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
390,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,1,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
395,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
396,3,5,0,0,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1
397,1,0,1,0,3,1,0,1,2,1,1,1,0,0,0,0,1,0,2,1
398,1,2,1,0,3,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1
399,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
400,4,5,0,0,3,2,2,1,2,0,0,2,0,0,0,0,0,0,0,1
401,3,0,1,1,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1
402,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
403,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
404,1,6,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1
405,2,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
406,3,0,1,0,0,1,2,0,1,0,1,1,2,0,0,0,0,0,0,1
407,2,1,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1
408,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
409,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
410,3,5,0,0,3,2,2,1,2,0,0,1,2,0,0,0,1,0,0,1
411,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,0,1,0,0,1
412,2,1,1,0,0,2,0,1,2,1,2,2,0,0,0,0,1,0,0,1
413,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
414,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
415,2,0,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,2,4,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
418,1,1,1,0,3,1,0,1,2,1,1,1,0,0,0,0,0,0,1,1
419,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420,1,1,1,1,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,1
421,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,1
422,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
423,2,0,1,1,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
425,3,5,0,0,3,2,2,1,2,0,0,1,2,0,0,0,1,0,0,1
426,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
427,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
428,2,0,1,0,3,1,2,0,1,0,1,1,1,0,0,0,0,0,1,1
429,1,1,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1
430,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
431,3,5,0,0,3,2,2,1,2,0,0,1,2,0,0,0,1,0,0,1
432,2,0,1,0,3,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1
433,1,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
434,3,5,0,0,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1
435,1,2,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
436,1,1,1,1,0,1,0,1,2,1,1,1,1,0,0,0,1,0,0,1
437,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
438,2,0,1,0,3,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1
439,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,2,1
440,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
442,2,0,1,0,3,2,0,1,2,1,1,2,0,0,0,0,1,0,0,1
443,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
444,1,1,1,0,3,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1
445,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
447,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
448,2,0,1,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0,2,1
449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
450,2,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,2,0,1
451,1,2,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1
452,1,1,1,0,3,1,0,1,2,1,1,1,0,0,0,0,0,1,2,1
453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,2,0,1,0,3,2,0,1,2,1,1,2,0,0,0,0,1,0,0,1
455,2,0,1,0,0,2,0,1,2,1,1,2,0,2,0,0,1,0,0,1
456,2,0,1,0,0,2,1,1,2,1,2,2,0,0,0,0,1,0,0,1
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
459,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1
460,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
461,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
462,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1
463,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
466,1,0,1,0,0,1,0,1,2,1,2,1,0,0,0,0,1,2,2,1
467,1,0,1,0,3,1,0,1,2,1,1,1,0,0,0,0,1,0,2,1
468,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
469,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,1,0,1,1
470,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
471,3,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
472,3,0,1,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1
473,1,2,1,1,0,1,0,2,2,1,1,1,1,0,0,0,0,0,0,1
474,1,1,1,1,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1
475,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
476,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1
477,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
478,1,1,1,0,3,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
479,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1
480,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
481,1,1,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,1,1
482,1,0,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,1,2,1
483,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,1,2,1
484,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,1,0,2,1
485,2,1,1,0,0,1,0,1,2,1,1,1,1,0,0,0,1,1,2,1
486,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,2,2,1
487,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1
488,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
489,1,0,1,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0,2,1
490,3,2,0,0,3,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
491,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
492,3,5,0,0,3,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1
493,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,2,1,2,1
494,2,0,1,0,0,1,0,0,1,0,1,1,2,0,1,0,0,0,1,1
495,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,1,0,2,1
496,2,0,1,0,0,1,0,1,1,0,1,1,2,0,1,0,0,0,0,1
497,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
499,0,1,0,0,5,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1
500,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
501,2,1,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,2,1
502,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
503,2,1,1,0,0,2,0,1,2,1,1,2,0,0,0,0,1,1,0,1
504,3,5,0,0,3,2,2,1,2,0,0,1,2,0,0,0,1,0,0,1
505,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
506,0,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,1
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
508,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,1
509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
510,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1
511,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,2,1
512,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1
513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
514,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1
515,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
516,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
517,0,2,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,2,1
518,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,1,2,1
519,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,1
520,2,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,2,0,1
521,2,0,1,0,3,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
522,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,1,1,2,1
523,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
524,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
525,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1
526,2,0,1,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1
527,0,3,1,0,2,0,0,2,1,0,0,0,1,0,0,1,0,0,2,1
528,1,1,1,1,3,1,0,1,2,1,1,1,0,0,0,0,0,1,2,1
529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
530,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1
531,3,5,0,0,3,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1
532,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
533,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
534,1,0,1,0,3,1,0,1,2,1,2,1,0,0,0,0,2,2,2,1
535,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
536,2,0,1,1,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
537,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
538,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
539,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1
540,2,1,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1
541,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
542,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
543,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
544,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1
545,1,0,1,1,3,1,0,1,2,1,1,1,0,0,0,0,0,1,2,1
546,2,0,1,0,0,2,1,1,2,1,1,2,0,0,0,0,1,0,0,1
547,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,1,0,0,0,1
548,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1
549,0,2,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,2,1
550,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
551,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
552,2,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1
553,1,1,1,1,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1
554,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
555,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,3,1,1,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1
558,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
559,1,1,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1
560,2,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,2,0,1
561,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
562,1,2,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,2,1
563,1,0,1,0,3,1,1,1,2,1,1,1,1,0,0,0,1,0,2,1
564,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1
565,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
566,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
567,0,12,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,9,0,1
568,3,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
569,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,1,1
570,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
571,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
572,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
573,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
574,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
575,2,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,1
576,2,0,1,0,0,1,0,0,1,0,1,1,2,0,1,0,0,0,0,1
577,2,0,1,0,3,1,0,0,1,0,1,1,1,0,1,0,2,2,0,1
578,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
579,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,0,2,1
580,1,1,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
581,3,5,0,0,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1
582,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
583,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
584,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
585,3,5,0,0,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1
586,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,1,0,0,1
587,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589,1,2,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1
590,1,1,1,0,0,1,1,1,2,1,1,1,0,0,1,0,0,0,1,1
591,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,1,2,2,1
592,1,0,1,0,3,1,1,1,2,1,1,1,0,0,0,0,0,0,2,1
593,1,1,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1
594,1,0,1,0,0,1,1,1,2,1,1,1,0,0,0,0,1,2,2,1
595,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1
596,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,3,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,1
600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
601,2,1,1,0,3,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1
602,1,1,1,1,0,1,0,1,2,1,1,1,1,0,0,1,0,0,0,1
603,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
604,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
605,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
606,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
607,1,1,1,1,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1
608,2,1,1,1,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1
609,2,1,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1
610,2,4,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,2,0,1,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1
613,1,1,1,1,2,1,0,1,2,1,1,1,1,0,0,1,0,0,0,1
614,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
615,1,1,1,0,0,1,0,1,2,1,1,1,0,0,0,0,1,0,0,1
616,1,2,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1
617,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
618,2,0,1,0,3,1,0,0,1,0,1,1,2,0,0,0,1,0,0,1
619,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
620,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
621,3,5,0,0,3,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1
622,1,0,1,0,3,1,1,1,2,1,1,1,0,0,1,0,0,0,2,1
623,1,2,1,1,0,1,0,1,2,1,1,1,1,0,0,0,1,0,0,1
624,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1
627,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
628,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1
629,4,5,0,0,3,2,2,1,2,0,0,2,0,0,0,0,0,0,0,1
630,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
631,1,1,1,1,0,1,0,1,2,1,1,1,0,0,0,0,0,1,2,1
632,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
633,3,5,0,0,3,2,2,1,2,0,0,1,2,0,0,0,1,0,0,1
634,1,2,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1
635,2,0,1,0,0,2,0,1,2,1,1,2,0,0,0,0,1,0,0,1
636,1,1,1,1,0,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1
637,1,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
638,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
639,2,0,1,0,3,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
640,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
642,2,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
643,2,0,1,0,3,1,0,1,2,1,1,1,1,0,0,0,0,0,2,1
644,3,0,1,1,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1
645,2,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,2,0,1
646,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
648,3,0,1,1,0,1,1,0,1,0,1,1,2,0,0,0,0,0,1,1
649,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
650,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
651,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
652,1,0,1,0,3,1,0,1,2,1,1,1,1,0,0,0,1,0,2,1
653,2,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
656,2,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
657,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,3,5,0,0,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1
659,1,0,1,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,2,1
